1066.088524	1154.193643	1253.099692	980.4854414	1004.480229	1047.008317	1255.510401	1179.314962	1195.352448	1162.928811	1521.063411	1079.693657	2069.171989	2205.358486	2030.216607	1972.616693	1908.73078	1877.832807	1898.425578	1837.3622	1882.383093	1814.646752	1911.107762	1827.593293	1974.767893	1902.186409	1880.525019	2199.077877	2228.136444	2023.888485	1233.352351	1267.541168	983.9520659	1067.169115	1124.702667	1072.545513	1483.738671	1454.768461	1751.401171	1940.343195	1949.595723	1782.503595	1762.474002	1646.088616	1596.047614	1529.516127	1534.583133	1497.791864	1923.273228	1692.063569	1792.992355	1974.423761	2100.638725	1933.693121
1148.447294	1165.82866	1097.106829	1055.809193	986.1913732	888.2863118	1301.211488	1134.892336	1215.177806	1014.405323	1532.831793	990.5701907	1025.230281	1133.449085	956.7331184	1051.647385	961.7572045	1021.429871	981.0404366	859.7633098	896.0109745	807.1740084	972.3348074	1033.59014	929.7942902	906.9336101	823.7895551	1093.624993	1121.871749	1111.889353	834.6342956	822.6035325	809.3636481	827.682337	805.3657729	815.7881538	882.8858207	959.063588	1076.102252	1201.302127	1331.131534	1199.397366	1192.179062	914.4936756	930.0172248	922.7339871	1002.882498	926.1623568	966.5782202	946.9099784	837.2716892	1025.591608	1146.354338	1039.450808
77.78328287	96.5706375	77.35183286	94.47385764	92.85111359	87.71479255	64.74320573	69.80698429	69.97185063	62.64255978	54.91911735	67.770969	66.26963794	68.25310383	75.42280523	76.74744232	82.1312728	82.51346747	92.86184285	61.9727868	80.22718433	85.20170089	85.34299591	76.23222294	82.66902281	71.22515262	49.08821834	88.25426318	81.70751689	82.64691818	65.09682529	76.71338538	56.51416994	76.1547913	68.36244352	67.69057642	73.57381839	71.9702018	75.58574047	68.2339608	65.53262936	95.76216125	88.17059938	64.7047412	58.76738732	77.29708793	49.71184799	59.52650308	79.06570309	72.63229948	89.41736486	76.75945508	88.95871406	82.28481367
1894.251712	1852.294637	1828.08165	2032.464613	1956.907561	2025.794018	2417.07968	2397.764142	2419.859834	2635.028966	3456.962298	2721.979193	2218.863407	2424.663541	2889.829948	2726.608458	2036.034253	1942.106455	2026.485055	2355.838754	2137.42109	2230.939273	3319.74665	2981.966955	2601.752055	2590.696218	2366.052124	2859.620094	2852.418595	2909.940328	4233.61853	4225.137226	1881.114514	1908.879966	2126.727524	2085.570001	1926.05746	1956.942566	2864.301744	2880.241979	2073.493351	2159.863399	2222.086701	2116.276402	2070.850791	2255.14254	3081.053883	2943.060344	2636.841198	2421.076649	2522.266448	3050.122236	3112.544098	2968.303646
165.861412	178.0157535	198.536371	123.8373539	163.1928663	281.2442555	215.8106858	257.016624	185.4254042	350.596262	286.363969	383.416578	311.8571197	323.3630657	377.1140261	400.3312532	303.8857093	303.9969854	274.0922136	300.2625163	331.8871941	322.12222	466.9892024	401.951721	348.3245343	415.0052226	357.0052243	388.5007255	373.6512289	414.1956016	588.1963142	585.3821408	264.4055808	246.501035	324.0192528	269.5952268	288.164122	253.1086872	408.759728	391.1439725	309.2320948	307.1974282	308.5970978	328.7000853	309.694803	329.4788373	462.5363247	445.5733834	409.1650135	381.0953985	429.6678571	457.3584199	467.0332488	441.6758381
3047.274494	3026.267809	3265.536544	2808.682254	2947.319439	4066.903318	3743.680661	3951.498384	3372.6432	4848.7362	4615.167255	4807.096952	4040.888629	3872.524465	4847.723317	4842.34876	3983.366731	3938.063805	4014.028046	4214.149502	4197.992982	4124.061276	5849.351405	5487.730023	4438.119	4597.346185	4164.465942	4785.746642	5087.899535	4833.883703	7050.218667	7233.482139	3808.651381	3689.499231	4252.518576	4004.247719	4149.913709	4055.399573	5591.355696	5186.742063	4468.506164	4566.243253	4706.809231	4521.567315	4553.073294	4602.075372	5893.015371	5973.659663	5265.775826	4916.578988	5089.82221	5675.935262	5634.72582	5370.294163
6374.79758	6631.959443	6425.358916	7610.252235	7475.921479	7019.968	8327.753521	7867.035594	8010.6107	9013.456061	10936.74994	9292.049708	7454.944447	7538.051811	10643.91424	10234.37515	6626.351089	6628.871408	6756.447953	7904.585313	7392.723912	7201.785875	10605.54534	10052.75314	9349.959366	8886.050041	8252.17576	10010.94493	9838.870321	10171.337	10298.08527	10764.65828	6629.31397	6463.136893	7868.236307	7458.801274	7653.428871	7570.618306	11505.93989	10749.25143	7272.073964	7216.295141	7649.268489	7906.056644	7682.669873	8192.525106	9798.637515	9818.37145	8826.697428	8181.445684	8766.38555	10042.69537	10158.47861	10019.38614
132.6891296	145.4377071	131.4981159	127.6673752	125.2083198	97.46088061	88.86322355	57.11480533	93.29580084	34.35237149	31.38235277	30.63619147	13.25392759	11.18903341	11.36508024	5.185637995	19.71150547	17.37125631	23.21546071	6.982849216	14.35644351	17.93720019	16.30147113	14.85043304	11.1463851	6.647680911	11.60266979	6.368864353	9.180619876	14.41516015	17.43664963	15.34267708	101.9273422	64.13035056	52.44242242	74.69304984	67.44266686	57.41443065	22.87463198	10.57145872	15.35921001	11.37768252	19.6976871	22.43097695	24.25320747	29.95262157	23.77523165	14.00623602	9.883212886	17.93390111	20.90276062	10.66103543	11.11983926	16.94099105
2652.63872	2538.760615	3277.139319	2709.101702	2739.107851	3942.98877	3185.111827	3812.942097	3216.372734	4236.455696	3296.12774	3553.79821	6103.823476	5374.092749	6432.635416	6220.691339	5762.330099	5642.184049	6045.006415	5978.191785	5555.943639	5627.049175	6977.988554	6378.756006	5964.244893	5736.948627	5456.824854	6357.036462	6177.639114	6248.491418	3902.322187	4210.974755	4689.666923	4522.191752	4376.132857	4138.461793	3942.330436	4087.745731	5112.977523	4963.780388	3314.517519	4033.388455	4189.979441	4028.085822	4302.145878	3804.949153	2989.195033	2817.879609	4039.269106	3841.441617	4145.714189	4555.460438	4656.179965	4489.362628
3805.661502	3798.832909	3204.944275	3176.364295	2770.058222	2064.778371	2384.07334	2045.556176	2440.85139	1257.903015	2373.290428	1218.020703	3583.238306	5276.748158	2931.157513	3121.754073	4131.203022	4134.359002	3735.442517	3077.690792	3665.960076	3198.053317	2598.64628	2546.354252	2778.236486	2860.402129	3030.974354	3330.006219	2867.107587	2956.068841	1534.425167	1647.567477	1580.378395	1643.340233	1336.3453	1427.337499	1862.994187	1923.787754	1612.16428	1781.771314	2558.844387	1813.792222	1905.047738	1802.242725	1891.750182	1857.062537	1126.081426	1258.810462	1702.87758	1632.881696	1611.835096	1814.50823	1718.520613	1632.385495
